order_id,customer_id,product_category,quantity,price_inr,transaction_date,customer_email,customer_phone
ORD0000253,CUST00184,Electronics,1,661.15,2024-01-22 02:00:00,eta62@example.org,+91-9694606561
ORD0000254,CUST00123,Beauty,1,1038.39,2024-01-22 04:00:00,jasmitwali@example.net,+91-9556552144
ORD0000255,CUST00401,Electronics,5,444.21,2024-01-22 06:00:00,nitesh47@example.com,+91-9614395059
ORD0000256,CUST00767,Electronics,2,4877.3,2024-01-22 08:00:00,ishwar71@example.org,+91-9958949800
ORD0000257,CUST00294,Electronics,2,1037.25,2024-01-22 10:00:00,mekhalapau@example.org,+91-9126127619
ORD0000258,CUST00280,Grocery,5,60.14,2024-01-22 12:00:00,qatwal@example.net,+91-9828956620
ORD0000259,CUST00610,Home,three,1260.62,2024-01-22 14:00:00,shajyoti@example.net,+91-9100677510
ORD0000260,CUST00198,Electronics,3,633.87,2024-01-22 16:00:00,lakshmi51@example.net,+91-9610547501
ORD0000261,CUST00511,Books,1,833.03,2024-01-22 18:00:00,urishillabakshi@example.net,+91-9528050952
ORD0000262,CUST00752,Electronics,3,621.03,2024-01-22 20:00:00,timothy17@example.net,+91-9577158870
ORD0000263,CUST00144,Home,1,,2024-01-22 22:00:00,nilima12@example.org,+91-9995287456
ORD0000264,CUST00609,Grocery,4,2750.91,2024-01-23 00:00:00,modiwaida@example.org,+91-9996594259
ORD0000265,CUST00201,Grocery,1,1191.6,2024-01-23 02:00:00,keerkrishna@example.com,+91-9305627267
ORD0000266,CUST00124,Electronics,1,639.5,2024-01-23 04:00:00,qprabhakar@example.net,+91-9924479552
ORD0000267,CUST00187,Beauty,3,,2024-01-23 06:00:00,adubey@example.net,+91-9359329525
ORD0000268,CUST00326,Grocery,1,915.62,2024-01-23 08:00:00,surinikita@example.com,+91-9720686441
ORD0000269,CUST00464,Electronics,2,402.45,2024-01-23 10:00:00,prabhakarteerth@example.com,+91-9735471649
ORD0000270,CUST00349,Books,1,1601.87,2024-01-23 12:00:00,xkeer@example.org,+91-9528226010
ORD0000271,CUST00771,Electronics,2,1422.32,2024-01-23 14:00:00,jagrati06@example.com,+91-9850219092
ORD0000272,CUST00660,Books,1,4189.94,2024-01-23 16:00:00,jasonsha@example.org,+91-9529663831
ORD0000273,CUST00764,Electronics,1,3150.61,2024-01-23 18:00:00,anshbedi@example.com,+91-9338966222
ORD0000274,CUST00403,Grocery,1,452.29,2024-01-23 20:00:00,jeremiahjha@example.org,+91-9933500642
ORD0000275,CUST00346,Electronics,1,2039.17,2024-01-23 22:00:00,tarakkaul@example.com,+91-9632314815
ORD0000276,CUST00511,Electronics,1,346.9,2024-01-24 00:00:00,aarnavmalhotra@example.org,+91-9376268184
ORD0000277,CUST00147,Electronics,1,1800.7,2024-01-24 02:00:00,zashilghosh@example.org,+91-9296275848
ORD0000278,CUST00148,Electronics,three,535.6,2024-01-24 04:00:00,deepalexander@example.com,+91-9473510928
ORD0000279,CUST00711,Electronics,1,322.71,2024-01-24 06:00:00,ekiyababu@example.org,+91-9296766907
ORD0000280,CUST00489,Electronics,2,1188.02,2024-01-24 08:00:00,charles26@example.net,+91-9387883394
ORD0000281,CUST00640,Apparel,3,61.89,2024-01-24 10:00:00,bhattvamakshi@example.com,+91-9725859075
ORD0000282,CUST00551,Electronics,1,155.87,2024-01-24 12:00:00,yochana91@example.com,+91-9360754922
ORD0000283,CUST00338,Electronics,2,751.83,2024-01-24 14:00:00,calebverma@example.com,+91-9923854555
ORD0000284,CUST00641,Grocery,2,975.0,2024-01-24 16:00:00,dbalasubramanian@example.com,+91-9391527942
ORD0000285,CUST00779,Electronics,1,620.6,2024-01-24 18:00:00,rsandhu@example.org,+91-9622346009
ORD0000286,CUST00473,Home,2,,2024-01-24 20:00:00,esawhney@example.org,+91-9924122826
ORD0000287,CUST00151,Books,five,396.27,2024-01-24 22:00:00,manbir12@example.com,+91-9379370263
ORD0000288,CUST00415,Apparel,2,1327.71,2024-01-25 00:00:00,lakshmi98@example.com,+91-9800350442
ORD0000289,CUST00298,Apparel,1,1606.45,2024-01-25 02:00:00,mtiwari@example.com,+91-9214871012
ORD0000290,CUST00611,Books,2,,2024-01-25 04:00:00,contractortanveer@example.com,+91-9878130188
ORD0000291,CUST00263,Electronics,2,2855.02,2024-01-25 06:00:00,akari@example.com,+91-9512126844
ORD0000292,CUST00764,Electronics,1,1335.95,2024-01-25 08:00:00,arastogi@example.net,+91-9819218347
ORD0000293,CUST00144,Electronics,1,425.19,2024-01-25 10:00:00,munshiprisha@example.com,+91-9752871401
ORD0000294,CUST00346,Grocery,5,678.24,2024-01-25 12:00:00,kavya27@example.org,+91-9966428198
ORD0000295,CUST00624,Electronics,1,220.77,2024-01-25 14:00:00,chadagirik@example.com,+91-9990419090
ORD0000296,CUST00572,Apparel,2,805.82,2024-01-25 16:00:00,pradhankalpit@example.net,+91-9127194802
ORD0000297,CUST00002,Beauty,4,2730.12,2024-01-25 18:00:00,narayanjason@example.com,+91-9228686667
ORD0000298,CUST00304,Books,2,,2024-01-25 20:00:00,pallavi04@example.net,+91-9872590564
ORD0000299,CUST00254,Electronics,2,3648.27,2024-01-25 22:00:00,indira19@example.net,+91-9537617015
ORD0000300,CUST00652,Electronics,3,663.23,2024-01-26 00:00:00,mohammedsubramaniam@example.org,+91-9147365277
ORD0000301,CUST00453,Books,3,3449.9,2024-01-26 02:00:00,pallajhalak@example.org,+91-9807657517
ORD0000302,CUST00037,Apparel,1,,2024-01-26 04:00:00,upkaar68@example.net,+91-9858307019
ORD0000303,CUST00160,Electronics,1,3911.14,2024-01-26 06:00:00,lokeayush@example.org,+91-9557722844
ORD0000304,CUST00009,Electronics,1,878.44,2024-01-26 08:00:00,dayamai55@example.org,+91-9543703956
ORD0000305,CUST00233,Home,4,1821.16,2024-01-26 10:00:00,lukerattan@example.org,+91-9972539515
ORD0000306,CUST00099,Apparel,2,3924.96,2024-01-26 12:00:00,azaanchand@example.net,+91-9675062756
ORD0000307,CUST00659,Books,1,739.94,2024-01-26 14:00:00,krishasaini@example.com,+91-9828441135
ORD0000308,CUST00208,Books,3,1116.99,2024-01-26 16:00:00,nakul54@example.net,+91-9597255485
ORD0000309,CUST00131,Apparel,1,3257.98,2024-01-26 18:00:00,frado02@example.org,+91-9808377145
ORD0000310,CUST00404,Electronics,1,786.03,2024-01-26 20:00:00,bumbanita@example.com,+91-9659756049
ORD0000311,CUST00152,Electronics,2,239.63,2024-01-26 22:00:00,msunder@example.com,+91-9593044922
ORD0000312,CUST00054,Electronics,1,7654.18,2024-01-27 00:00:00,nmahajan@example.net,+91-9632818906
ORD0000313,CUST00120,Electronics,3,561.29,2024-01-27 02:00:00,paiqushi@example.org,+91-9306168292
ORD0000314,CUST00673,Grocery,1,1052.32,2024-01-27 04:00:00,vidhi84@example.org,+91-9388106302
ORD0000315,CUST00628,Apparel,3,2852.66,2024-01-27 06:00:00,meghabhakta@example.org,+91-9496208929
ORD0000316,CUST00587,Books,2,488.58,2024-01-27 08:00:00,charvikakar@example.org,+91-9413654204
ORD0000317,CUST00625,Electronics,1,327.71,2024-01-27 10:00:00,bimala51@example.org,+91-9899937381
ORD0000318,CUST00420,Apparel,5,1157.18,2024-01-27 12:00:00,lsani@example.org,+91-9392533428
ORD0000319,CUST00422,Apparel,2,149.44,2024-01-27 14:00:00,twalia@example.org,+91-9522786072
ORD0000320,CUST00104,Apparel,1,,2024-01-27 16:00:00,ekbal60@example.com,+91-9859357373
ORD0000321,CUST00254,Grocery,1,1147.15,2024-01-27 18:00:00,sharaffaras@example.com,+91-9539806173
ORD0000322,CUST00227,Electronics,3,685.43,2024-01-27 20:00:00,travel@example.net,+91-9297673949
ORD0000323,CUST00112,Electronics,1,191.82,2024-01-27 22:00:00,hmann@example.com,+91-9619226281
ORD0000324,CUST00510,Electronics,1,,2024-01-28 00:00:00,naironveer@example.net,+91-9960887550
ORD0000325,CUST00473,Electronics,1,,2024-01-28 02:00:00,fpathak@example.com,+91-9117726000
ORD0000326,CUST00099,Electronics,1,3756.16,2024-01-28 04:00:00,kohlirajata@example.net,+91-9415808589
ORD0000327,CUST00153,Apparel,3,692.26,2024-01-28 06:00:00,fviswanathan@example.com,+91-9190300855
ORD0000328,CUST00338,Home,1,372.41,2024-01-28 08:00:00,harinakshi35@example.org,+91-9558071214
ORD0000329,CUST00706,Apparel,1,1175.19,2024-01-28 10:00:00,uppalishaan@example.net,+91-9502065718
ORD0000330,CUST00163,Grocery,1,723.58,2024-01-28 12:00:00,ikshitapanchal@example.net,+91-9177319441
ORD0000331,CUST00720,Electronics,1,276.51,2024-01-28 14:00:00,warinderchauhan@example.org,+91-9915362082
ORD0000332,CUST00681,Apparel,4,3904.11,2024-01-28 16:00:00,rudra29@example.org,+91-9381596624
ORD0000333,CUST00161,Electronics,1,481.9,2024-01-28 18:00:00,goelwakeeta@example.com,+91-9381677471
ORD0000334,CUST00580,Electronics,5,142.56,2024-01-28 20:00:00,onaidu@example.com,+91-9432798967
ORD0000335,CUST00398,Electronics,1,3388.58,2024-01-28 22:00:00,riabir@example.com,+91-9899178135
ORD0000336,CUST00277,Electronics,1,542.24,2024-01-29 00:00:00,ymitter@example.com,+91-9798483206
ORD0000337,CUST00504,Electronics,3,488.91,2024-01-29 02:00:00,pandeyyashica@example.org,+91-9916070924
ORD0000338,CUST00392,Electronics,1,153.64,2024-01-29 04:00:00,triya70@example.org,+91-9692917117
ORD0000339,CUST00135,Electronics,2,5120.16,2024-01-29 06:00:00,bhavini11@example.net,+91-9655334106
ORD0000340,CUST00195,Beauty,5,247.28,2024-01-29 08:00:00,lshere@example.net,+91-9897163375
ORD0000341,CUST00401,Electronics,1,951.89,2024-01-29 10:00:00,senguptaraghav@example.com,+91-9193050180
ORD0000342,CUST00640,Electronics,1,2236.39,2024-01-29 12:00:00,jthaker@example.org,+91-9281343587
ORD0000343,CUST00033,Electronics,2,,2024-01-29 14:00:00,zchauhan@example.com,+91-9176910681
ORD0000344,CUST00688,Apparel,one,845.85,2024-01-29 16:00:00,thamanorinder@example.org,+91-9813266217
ORD0000345,CUST00460,Electronics,1,163.75,2024-01-29 18:00:00,rakshasarna@example.net,+91-9977831532
ORD0000346,CUST00470,Electronics,1,399.52,2024-01-29 20:00:00,janujapradhan@example.com,+91-9501286814
ORD0000347,CUST00375,Electronics,1,1083.34,2024-01-29 22:00:00,xrege@example.com,+91-9703008201
ORD0000348,CUST00022,Electronics,3,408.64,2024-01-30 00:00:00,nattdominic@example.com,+91-9812494873
ORD0000349,CUST00750,Electronics,1,1100.32,2024-01-30 02:00:00,rajubhanumati@example.com,+91-9490147029
ORD0000350,CUST00670,Electronics,1,1775.33,2024-01-30 04:00:00,gauribumb@example.net,+91-9219037771
ORD0000351,CUST00038,Electronics,2,2350.78,2024-01-30 06:00:00,inayamukherjee@example.net,+91-9653781535
ORD0000352,CUST00230,Electronics,four,263.44,2024-01-30 08:00:00,mdayal@example.net,+91-9906981210
ORD0000353,CUST00365,Electronics,1,8075.95,2024-01-30 10:00:00,mukherjeekrisha@example.net,+91-9148478844
ORD0000354,CUST00563,Grocery,3,1934.26,2024-01-30 12:00:00,joshua81@example.net,+91-9570417908
ORD0000355,CUST00438,Apparel,1,896.31,2024-01-30 14:00:00,xtrivedi@example.org,+91-9105891709
ORD0000356,CUST00776,Electronics,3,2669.21,2024-01-30 16:00:00,dayamai23@example.com,+91-9849955123
ORD0000357,CUST00283,Electronics,3,9560.62,2024-01-30 18:00:00,ohanda@example.org,+91-9615645331
ORD0000358,CUST00027,Home,1,213.0,2024-01-30 20:00:00,farasmerchant@example.org,+91-9427524454
ORD0000359,CUST00226,Electronics,2,716.76,2024-01-30 22:00:00,nayarkaran@example.net,+91-9844701288
ORD0000360,CUST00277,Electronics,1,83.23,2024-01-31 00:00:00,kdube@example.org,+91-9461108903
ORD0000361,CUST00798,Apparel,1,1088.6,2024-01-31 02:00:00,rakshabassi@example.com,+91-9522562490
ORD0000362,CUST00609,Electronics,3,1293.87,2024-01-31 04:00:00,wazir79@example.com,+91-9196406732
ORD0000363,CUST00284,Electronics,3,863.37,2024-01-31 06:00:00,ikaur@example.org,+91-9432057613
ORD0000364,CUST00481,Electronics,1,466.6,2024-01-31 08:00:00,upasna35@example.net,+91-9311122091
ORD0000365,CUST00453,Books,2,115.64,2024-01-31 10:00:00,xshenoy@example.com,+91-9684701543
ORD0000366,CUST00659,Electronics,4,1304.45,2024-01-31 12:00:00,hthakkar@example.com,+91-9771619541
ORD0000367,CUST00516,Grocery,4,3848.48,2024-01-31 14:00:00,ryandevi@example.com,+91-9889775663
ORD0000368,CUST00547,Beauty,2,497.19,2024-01-31 16:00:00,srivastavakamya@example.net,+91-9665091932
ORD0000369,CUST00192,Electronics,1,1394.18,2024-01-31 18:00:00,vartyjeet@example.com,+91-9184748714
ORD0000370,CUST00049,Electronics,1,187.14,2024-01-31 20:00:00,dyalanjali@example.com,+91-9311707535
ORD0000371,CUST00512,Electronics,4,1418.3,2024-01-31 22:00:00,rajeshrichand@example.org,+91-9604887405
ORD0000372,CUST00017,Electronics,1,605.84,2024-02-01 00:00:00,bpalla@example.com,+91-9934752162
ORD0000373,CUST00172,Electronics,2,418.88,2024-02-01 02:00:00,randhawayadavi@example.com,+91-9505296692
ORD0000374,CUST00220,Home,1,419.74,2024-02-01 04:00:00,libnibumb@example.com,+91-9453157025
ORD0000375,CUST00158,Grocery,1,605.7,2024-02-01 06:00:00,ayaannagar@example.org,+91-9507652866
ORD0000376,CUST00477,Apparel,1,1316.11,2024-02-01 08:00:00,madhav20@example.com,+91-9513814851
ORD0000377,CUST00046,Electronics,three,241.73,2024-02-01 10:00:00,wdewan@example.net,+91-9440348149
ORD0000378,CUST00373,Books,1,,2024-02-01 12:00:00,nsen@example.org,+91-9866495108
ORD0000379,CUST00518,Home,2,861.37,2024-02-01 14:00:00,bahlaahana@example.org,+91-9477755273
ORD0000380,CUST00099,Books,1,299.15,2024-02-01 16:00:00,pallavichoudhry@example.com,+91-9976241203
ORD0000381,CUST00745,Electronics,1,5413.58,2024-02-01 18:00:00,charvidara@example.org,+91-9980340892
ORD0000382,CUST00037,Apparel,1,,2024-02-01 20:00:00,onishankar@example.org,+91-9147265119
ORD0000383,CUST00280,Electronics,2,459.69,2024-02-01 22:00:00,tataamol@example.net,+91-9573011998
ORD0000384,CUST00349,Electronics,1,337.54,2024-02-02 00:00:00,maanasmanne@example.com,+91-9803579201
ORD0000385,CUST00497,Electronics,1,5423.41,2024-02-02 02:00:00,panditwridesh@example.net,+91-9295269067
ORD0000386,CUST00302,Apparel,1,1560.72,2024-02-02 04:00:00,qgrover@example.net,+91-9777861700
ORD0000387,CUST00181,Apparel,1,351.92,2024-02-02 06:00:00,viswanathanjalsa@example.org,+91-9517288100
ORD0000388,CUST00607,Electronics,4,2714.14,2024-02-02 08:00:00,ramakrishnanupma@example.org,+91-9689333146
ORD0000389,CUST00099,Electronics,4,1097.4,2024-02-02 10:00:00,qprakash@example.net,+91-9356661078
ORD0000390,CUST00700,Electronics,1,1161.25,2024-02-02 12:00:00,parikhekansh@example.com,+91-9482751776
ORD0000391,CUST00116,Electronics,2,636.21,2024-02-02 14:00:00,hemangnatarajan@example.org,+91-9942739779
ORD0000392,CUST00191,Electronics,4,424.36,2024-02-02 16:00:00,pandeyhamsini@example.net,+91-9736160186
ORD0000393,CUST00253,Electronics,1,1258.61,2024-02-02 18:00:00,ucchalsrinivas@example.net,+91-9306674111
ORD0000394,CUST00161,Grocery,3,520.56,2024-02-02 20:00:00,krishnabhatnagar@example.net,+91-9284992980
ORD0000395,CUST00256,Electronics,4,5523.44,2024-02-02 22:00:00,sbansal@example.org,+91-9971941719
ORD0000396,CUST00323,Electronics,1,252.32,2024-02-03 00:00:00,iyengarbenjamin@example.com,+91-9299784875
ORD0000397,CUST00128,Electronics,1,4172.02,2024-02-03 02:00:00,yutika68@example.com,+91-9648717918
ORD0000398,CUST00018,Home,4,803.26,2024-02-03 04:00:00,balhaar34@example.com,+91-9839400811
ORD0000399,CUST00793,Apparel,2,1210.86,2024-02-03 06:00:00,narulaanjali@example.org,+91-9529632751
ORD0000400,CUST00735,Apparel,1,2065.56,2024-02-03 08:00:00,rajeshri67@example.com,+91-9609712599
ORD0000401,CUST00566,Electronics,1,478.07,2024-02-03 10:00:00,rachit77@example.com,+91-9133243312
ORD0000402,CUST00570,Apparel,1,,2024-02-03 12:00:00,fitan61@example.com,+91-9932419380
ORD0000403,CUST00323,Electronics,2,,2024-02-03 14:00:00,chaayanagi@example.org,+91-9107726409
ORD0000404,CUST00686,Apparel,2,1500000.0,2024-02-03 16:00:00,narangchakrika@example.com,+91-9507964528
ORD0000405,CUST00792,Home,5,356.36,2024-02-03 18:00:00,ksandhu@example.net,+91-9869647217
ORD0000406,CUST00626,Apparel,1,,2024-02-03 20:00:00,cpanchal@example.org,+91-9403930817
ORD0000407,CUST00288,Books,2,724.18,2024-02-03 22:00:00,radhika40@example.org,+91-9629328734
ORD0000408,CUST00663,Grocery,four,1320.48,2024-02-04 00:00:00,gpatla@example.net,+91-9689077950
ORD0000409,CUST00639,Electronics,1,1812.86,2024-02-04 02:00:00,azaandhar@example.net,+91-9627724056
ORD0000410,CUST00155,Home,1,1142.39,2024-02-04 04:00:00,ibanerjee@example.org,+91-9626536323
ORD0000411,CUST00490,Electronics,5,461.42,2024-02-04 06:00:00,jeevikapathak@example.com,+91-9493154738
ORD0000412,CUST00386,Electronics,3,1298.57,2024-02-04 08:00:00,dubeshivani@example.com,+91-9779174538
ORD0000413,CUST00785,Electronics,1,1016.67,2024-02-04 10:00:00,sachi19@example.org,+91-9877741456
ORD0000414,CUST00104,Electronics,2,2289.43,2024-02-04 12:00:00,mitali54@example.org,+91-9575042667
ORD0000415,CUST00393,Electronics,1,1952.64,2024-02-04 14:00:00,balquincy@example.com,+91-9749982913
ORD0000416,CUST00246,Electronics,2,925.63,2024-02-04 16:00:00,qdalal@example.com,+91-9948437445
ORD0000417,CUST00176,Electronics,2,,2024-02-04 18:00:00,nkala@example.com,+91-9221652168
ORD0000418,CUST00039,Apparel,2,467.34,2024-02-04 20:00:00,hiyengar@example.org,+91-9817352772
ORD0000419,CUST00477,Electronics,5,518.12,2024-02-04 22:00:00,sethorinder@example.net,+91-9938716499
ORD0000420,CUST00682,Electronics,2,,2024-02-05 00:00:00,zchahal@example.net,+91-9346971476
ORD0000421,CUST00759,Apparel,1,1173.86,2024-02-05 02:00:00,idika18@example.net,+91-9207547080
ORD0000422,CUST00538,Electronics,3,1835.69,2024-02-05 04:00:00,charita22@example.com,+91-9802471643
ORD0000423,CUST00408,Grocery,1,,2024-02-05 06:00:00,jairajiyer@example.org,+91-9709150204
ORD0000424,CUST00525,Apparel,five,912.44,2024-02-05 08:00:00,wakeetabal@example.com,+91-9750090358
ORD0000425,CUST00506,Books,1,1036.19,2024-02-05 10:00:00,unni82@example.net,+91-9116085063
ORD0000426,CUST00036,Apparel,1,535.98,2024-02-05 12:00:00,bhattidayamai@example.com,+91-9543642078
ORD0000427,CUST00685,Electronics,3,355.89,2024-02-05 14:00:00,avora@example.com,+91-9238115347
ORD0000428,CUST00020,Apparel,1,,2024-02-05 16:00:00,dassedhitha@example.net,+91-9412925978
ORD0000429,CUST00321,Electronics,3,448.03,2024-02-05 18:00:00,senguptaunnati@example.net,+91-9560234503
ORD0000430,CUST00776,Electronics,2,1441.08,2024-02-05 20:00:00,kabir89@example.org,+91-9750757365
ORD0000431,CUST00512,Grocery,1,444.56,2024-02-05 22:00:00,rachitathakkar@example.org,+91-9708716116
ORD0000432,CUST00400,Electronics,3,707.82,2024-02-06 00:00:00,vasamichael@example.com,+91-9869219132
ORD0000433,CUST00654,Grocery,1,1431.43,2024-02-06 02:00:00,neelnaidu@example.net,+91-9483419291
ORD0000434,CUST00471,Books,1,1511.25,2024-02-06 04:00:00,hiralvenkataraman@example.com,+91-9210320069
ORD0000435,CUST00143,Books,2,305.05,2024-02-06 06:00:00,krishnaronith@example.net,+91-9852582596
ORD0000436,CUST00092,Home,1,2433.44,2024-02-06 08:00:00,jeremiah49@example.net,+91-9794873032
ORD0000437,CUST00354,Electronics,1,2772.07,2024-02-06 10:00:00,thakkarom@example.net,+91-9206178566
ORD0000438,CUST00727,Electronics,2,290.08,2024-02-06 12:00:00,onveernazareth@example.net,+91-9182030779
ORD0000439,CUST00051,Apparel,2,,2024-02-06 14:00:00,balakrishnanfinn@example.org,+91-9945211651
ORD0000440,CUST00665,Electronics,1,2954.52,2024-02-06 16:00:00,shivansh96@example.net,+91-9246439910
ORD0000441,CUST00698,Apparel,4,775.22,2024-02-06 18:00:00,tankbimala@example.net,+91-9531388292
ORD0000442,CUST00575,Grocery,2,97.54,2024-02-06 20:00:00,vasudha36@example.com,+91-9893725834
ORD0000443,CUST00190,Apparel,one,221.48,2024-02-06 22:00:00,sbora@example.org,+91-9768255356
ORD0000444,CUST00125,Electronics,1,699.69,2024-02-07 00:00:00,riasagar@example.com,+91-9476835086
ORD0000445,CUST00150,Electronics,2,280.61,2024-02-07 02:00:00,vjani@example.net,+91-9992076001
ORD0000446,CUST00314,Electronics,3,593.82,2024-02-07 04:00:00,dhritinagar@example.net,+91-9262281996
ORD0000447,CUST00570,Electronics,2,927.41,2024-02-07 06:00:00,mohini25@example.net,+91-9769532789
ORD0000448,CUST00342,Books,2,3874.82,2024-02-07 08:00:00,nagarwyatt@example.com,+91-9233726982
ORD0000449,CUST00305,Electronics,1,671.52,2024-02-07 10:00:00,lokeshivani@example.org,+91-9119947879
ORD0000450,CUST00692,Electronics,1,2624.23,2024-02-07 12:00:00,gunbirbedi@example.com,+91-9631152823
ORD0000451,CUST00682,Electronics,1,3747.18,2024-02-07 14:00:00,psahota@example.org,+91-9346209766
ORD0000452,CUST00783,Apparel,1,3768.04,2024-02-07 16:00:00,dhriti32@example.com,+91-9312019121
ORD0000453,CUST00054,Apparel,3,1193.63,2024-02-07 18:00:00,ttara@example.com,+91-9909983005
ORD0000454,CUST00444,Electronics,1,126.05,2024-02-07 20:00:00,chanamaya@example.net,+91-9403529493
ORD0000455,CUST00613,Electronics,4,,2024-02-07 22:00:00,nkhosla@example.net,+91-9387527832
ORD0000456,CUST00264,Electronics,4,2561.63,2024-02-08 00:00:00,chanakya04@example.com,+91-9275975579
ORD0000457,CUST00053,Electronics,1,827.93,2024-02-08 02:00:00,imangal@example.org,+91-9762740597
ORD0000458,CUST00572,Apparel,1,5138.85,2024-02-08 04:00:00,sankarkrish@example.com,+91-9711339091
ORD0000459,CUST00620,Apparel,3,2121.4,2024-02-08 06:00:00,neha50@example.com,+91-9443737254
ORD0000460,CUST00005,Electronics,4,,2024-02-08 08:00:00,hayerjanani@example.net,+91-9873031874
ORD0000461,CUST00103,Electronics,1,2660.8,2024-02-08 10:00:00,ethan68@example.com,+91-9201702030
